Entry	Taxonomic_lineage_PHYLUM	Taxonomic_lineage_SUPERKINGDOM	Taxonomic_lineage_CLASS	Gene_ontology_GO	Gene_ontology_biological_process	Gene_ontology_molecular_function	Gene_ontology_cellular_component	Gene_ontology_IDs	Protein_names	Protein_families	Cross_reference_eggNOG	Cross_reference_Gene3D	Cross_reference_HOGENOM	Cross_reference_OMA	Cross_reference_OrthoDB	Cross_reference_Pfam	Cross_reference_SMART	Cross_reference_SUPFAM
Q9NYV4	Chordata	Eukaryota	Mammalia	cyclin K-CDK12 complex [GO:0002944]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cyclin/CDK positive transcription elongation factor complex [GO:0008024]; nuclear cyclin-dependent protein kinase holoenzyme complex [GO:0019908]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ATP binding [GO:0005524]; cyclin binding [GO:0030332]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein kinase activity [GO:0004672]; protein kinase binding [GO:0019901]; protein serine kinase activity [GO:0106310]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; RNA polymerase II CTD heptapeptide repeat kinase activity [GO:0008353]; mRNA processing [GO:0006397]; negative regulation of stem cell differentiation [GO:2000737]; phosphorylation of RNA polymerase II C-terminal domain [GO:0070816]; positive regulation of transcription elongation from RNA polymerase II promoter [GO:0032968]; protein autophosphorylation [GO:0046777]; protein phosphorylation [GO:0006468]; regulation of MAP kinase activity [GO:0043405]; regulation of RNA splicing [GO:0043484]; RNA splicing [GO:0008380]; transcription elongation from RNA polymerase II promoter [GO:0006368]	mRNA processing [GO:0006397]; negative regulation of stem cell differentiation [GO:2000737]; phosphorylation of RNA polymerase II C-terminal domain [GO:0070816]; positive regulation of transcription elongation from RNA polymerase II promoter [GO:0032968]; protein autophosphorylation [GO:0046777]; protein phosphorylation [GO:0006468]; regulation of MAP kinase activity [GO:0043405]; regulation of RNA splicing [GO:0043484]; RNA splicing [GO:0008380]; transcription elongation from RNA polymerase II promoter [GO:0006368]	ATP binding [GO:0005524]; cyclin binding [GO:0030332]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein kinase activity [GO:0004672]; protein kinase binding [GO:0019901]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine kinase activity [GO:0106310]; RNA polymerase II CTD heptapeptide repeat kinase activity [GO:0008353]	cyclin/CDK positive transcription elongation factor complex [GO:0008024]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cyclin K-CDK12 complex [GO:0002944]; nuclear cyclin-dependent protein kinase holoenzyme complex [GO:0019908]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	GO:0000307; GO:0002944; GO:0004672; GO:0004693; GO:0004712; GO:0005524; GO:0005634; GO:0005654; GO:0006368; GO:0006397; GO:0006468; GO:0008024; GO:0008353; GO:0008380; GO:0016607; GO:0019901; GO:0019908; GO:0030332; GO:0032968; GO:0043405; GO:0043484; GO:0046777; GO:0070816; GO:0106310; GO:2000737	Cyclin-dependent kinase 12 (EC 2.7.11.22) (EC 2.7.11.23) (Cdc2-related kinase, arginine/serine-rich) (CrkRS) (Cell division cycle 2-related protein kinase 7) (CDC2-related protein kinase 7) (Cell division protein kinase 12) (hCDK12)	Protein kinase superfamily, CMGC Ser/Thr protein kinase family, CDC2/CDKX subfamily	KOG0600;	None	None	STKHNRE;	925637at2759;	PF00069;	SM00220;	SSF56112;
Q96Q40	Chordata	Eukaryota	Mammalia	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; ATP binding [GO:0005524]; cyclin binding [GO:0030332]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; metal ion binding [GO:0046872]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein phosphorylation [GO:0006468]; regulation of transcription involved in G1/S transition of mitotic cell cycle [GO:0000083]	protein phosphorylation [GO:0006468]; regulation of transcription involved in G1/S transition of mitotic cell cycle [GO:0000083]	ATP binding [GO:0005524]; cyclin binding [GO:0030332]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; metal ion binding [GO:0046872]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine/threonine kinase activity [GO:0004674]; protein serine kinase activity [GO:0106310]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]	GO:0000083; GO:0004674; GO:0004693; GO:0004712; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0006468; GO:0030332; GO:0046872; GO:0106310	Cyclin-dependent kinase 15 (EC 2.7.11.22) (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 7 protein) (Cell division protein kinase 15) (Serine/threonine-protein kinase ALS2CR7) (Serine/threonine-protein kinase PFTAIRE-2)	Protein kinase superfamily, CMGC Ser/Thr protein kinase family, CDC2/CDKX subfamily	KOG0594;	None	CLU_000288_181_1_1;	YMAQHPG;	1010560at2759;	PF00069;	SM00220;	SSF56112;
Q63699	Chordata	Eukaryota	Mammalia	Cajal body [GO:0015030]; chromosome, telomeric region [GO:0000781]; condensed chromosome [GO:0000793]; cyclin A1-CDK2 complex [GO:0097123]; cyclin A2-CDK2 complex [GO:0097124]; cyclin E1-CDK2 complex [GO:0097134]; cyclin E2-CDK2 complex [GO:0097135]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endosome [GO:0005768]; intracellular membrane-bounded organelle [GO:0043231]; microtubule organizing center [GO:0005815]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]; X chromosome [GO:0000805]; Y chromosome [GO:0000806]; ATP binding [GO:0005524]; cyclin binding [GO:0030332]; cyclin-dependent protein kinase activity [GO:0097472]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; protein domain specific binding [GO:0019904]; protein kinase activity [GO:0004672]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein-containing complex binding [GO:0044877]; animal organ regeneration [GO:0031100]; cell division [GO:0051301]; cellular response to insulin stimulus [GO:0032869]; centriole replication [GO:0007099]; DNA repair [GO:0006281]; G1/S transition of mitotic cell cycle [GO:0000082]; histone phosphorylation [GO:0016572]; lens development in camera-type eye [GO:0002088]; meiotic cell cycle [GO:0051321]; negative regulation of transcription by RNA polymerase II [GO:0000122]; peptidyl-serine phosphorylation [GO:0018105]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of DNA-dependent DNA replication initiation [GO:0032298]; positive regulation of heterochromatin assembly [GO:0031453]; positive regulation of transcription, DNA-templated [GO:0045893]; potassium ion transport [GO:0006813]; protein phosphorylation [GO:0006468]; Ras protein signal transduction [GO:0007265]; regulation of G2/M transition of mitotic cell cycle [GO:0010389]; regulation of gene expression [GO:0010468]; response to cadmium ion [GO:0046686]; response to cAMP [GO:0051591]; response to electrical stimulus [GO:0051602]; response to estradiol [GO:0032355]; response to ethanol [GO:0045471]; response to toxic substance [GO:0009636]; response to xenobiotic stimulus [GO:0009410]; signal transduction [GO:0007165]	animal organ regeneration [GO:0031100]; cell division [GO:0051301]; cellular response to insulin stimulus [GO:0032869]; centriole replication [GO:0007099]; DNA repair [GO:0006281]; G1/S transition of mitotic cell cycle [GO:0000082]; histone phosphorylation [GO:0016572]; lens development in camera-type eye [GO:0002088]; meiotic cell cycle [GO:0051321]; negative regulation of transcription by RNA polymerase II [GO:0000122]; peptidyl-serine phosphorylation [GO:0018105]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of DNA-dependent DNA replication initiation [GO:0032298]; positive regulation of heterochromatin assembly [GO:0031453]; positive regulation of transcription, DNA-templated [GO:0045893]; potassium ion transport [GO:0006813]; protein phosphorylation [GO:0006468]; Ras protein signal transduction [GO:0007265]; regulation of G2/M transition of mitotic cell cycle [GO:0010389]; regulation of gene expression [GO:0010468]; response to cadmium ion [GO:0046686]; response to cAMP [GO:0051591]; response to electrical stimulus [GO:0051602]; response to estradiol [GO:0032355]; response to ethanol [GO:0045471]; response to toxic substance [GO:0009636]; response to xenobiotic stimulus [GO:0009410]; signal transduction [GO:0007165]	ATP binding [GO:0005524]; cyclin binding [GO:0030332]; cyclin-dependent protein kinase activity [GO:0097472]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; protein-containing complex binding [GO:0044877]; protein domain specific binding [GO:0019904]; protein kinase activity [GO:0004672]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine/threonine kinase activity [GO:0004674]; protein serine kinase activity [GO:0106310]	Cajal body [GO:0015030]; chromosome, telomeric region [GO:0000781]; condensed chromosome [GO:0000793]; cyclin A1-CDK2 complex [GO:0097123]; cyclin A2-CDK2 complex [GO:0097124]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cyclin E1-CDK2 complex [GO:0097134]; cyclin E2-CDK2 complex [GO:0097135]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endosome [GO:0005768]; intracellular membrane-bounded organelle [GO:0043231]; microtubule organizing center [GO:0005815]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]; X chromosome [GO:0000805]; Y chromosome [GO:0000806]	GO:0000082; GO:0000122; GO:0000287; GO:0000307; GO:0000781; GO:0000793; GO:0000805; GO:0000806; GO:0002088; GO:0004672; GO:0004674; GO:0004693; GO:0004712; GO:0005524; GO:0005634; GO:0005667; GO:0005737; GO:0005768; GO:0005815; GO:0005829; GO:0006281; GO:0006468; GO:0006813; GO:0007099; GO:0007165; GO:0007265; GO:0008284; GO:0009410; GO:0009636; GO:0010389; GO:0010468; GO:0015030; GO:0016301; GO:0016572; GO:0018105; GO:0019904; GO:0030332; GO:0031100; GO:0031453; GO:0032298; GO:0032355; GO:0032869; GO:0043231; GO:0044877; GO:0045471; GO:0045893; GO:0046686; GO:0051301; GO:0051321; GO:0051591; GO:0051602; GO:0097123; GO:0097124; GO:0097134; GO:0097135; GO:0097472; GO:0106310	Cyclin-dependent kinase 2 (EC 2.7.11.22) (Cell division protein kinase 2)	Protein kinase superfamily, CMGC Ser/Thr protein kinase family, CDC2/CDKX subfamily	KOG0594;	None	None	None	None	PF00069;	SM00220;	SSF56112;
Q41639	Streptophyta	Eukaryota	Magnoliopsida	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine kinase activity [GO:0106310]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; RNA polymerase II CTD heptapeptide repeat kinase activity [GO:0008353]; cell cycle [GO:0007049]; cell division [GO:0051301]	cell cycle [GO:0007049]; cell division [GO:0051301]	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine kinase activity [GO:0106310]; RNA polymerase II CTD heptapeptide repeat kinase activity [GO:0008353]	None	GO:0004693; GO:0004712; GO:0005524; GO:0007049; GO:0008353; GO:0051301; GO:0106310	Cell division control protein 2 homolog (EC 2.7.11.22) (EC 2.7.11.23) (p34cdc2)	Protein kinase superfamily, CMGC Ser/Thr protein kinase family, CDC2/CDKX subfamily	None	None	None	None	None	PF00069;	SM00220;	SSF56112;
Q38775	Streptophyta	Eukaryota	Magnoliopsida	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine kinase activity [GO:0106310]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; RNA polymerase II CTD heptapeptide repeat kinase activity [GO:0008353]; cell cycle [GO:0007049]; cell division [GO:0051301]	cell cycle [GO:0007049]; cell division [GO:0051301]	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine kinase activity [GO:0106310]; RNA polymerase II CTD heptapeptide repeat kinase activity [GO:0008353]	None	GO:0004693; GO:0004712; GO:0005524; GO:0007049; GO:0008353; GO:0051301; GO:0106310	Cell division control protein 2 homolog D (EC 2.7.11.22) (EC 2.7.11.23)	Protein kinase superfamily, CMGC Ser/Thr protein kinase family, CDC2/CDKX subfamily	None	None	None	None	None	PF00069;	SM00220;	SSF56112;
Q38774	Streptophyta	Eukaryota	Magnoliopsida	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine kinase activity [GO:0106310]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; RNA polymerase II CTD heptapeptide repeat kinase activity [GO:0008353]; cell cycle [GO:0007049]; cell division [GO:0051301]	cell cycle [GO:0007049]; cell division [GO:0051301]	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine kinase activity [GO:0106310]; RNA polymerase II CTD heptapeptide repeat kinase activity [GO:0008353]	None	GO:0004693; GO:0004712; GO:0005524; GO:0007049; GO:0008353; GO:0051301; GO:0106310	Cell division control protein 2 homolog C (EC 2.7.11.22) (EC 2.7.11.23)	Protein kinase superfamily, CMGC Ser/Thr protein kinase family, CDC2/CDKX subfamily	None	None	None	None	None	PF00069;	SM00220;	SSF56112;
Q38772	Streptophyta	Eukaryota	Magnoliopsida	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine kinase activity [GO:0106310]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; RNA polymerase II CTD heptapeptide repeat kinase activity [GO:0008353]; cell cycle [GO:0007049]; cell division [GO:0051301]	cell cycle [GO:0007049]; cell division [GO:0051301]	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine kinase activity [GO:0106310]; RNA polymerase II CTD heptapeptide repeat kinase activity [GO:0008353]	None	GO:0004693; GO:0004712; GO:0005524; GO:0007049; GO:0008353; GO:0051301; GO:0106310	Cell division control protein 2 homolog A (EC 2.7.11.22) (EC 2.7.11.23)	Protein kinase superfamily, CMGC Ser/Thr protein kinase family, CDC2/CDKX subfamily	None	None	None	None	None	PF00069;	SM00220;	SSF56112;
Q15131	Chordata	Eukaryota	Mammalia	ciliary basal body [GO:0036064]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; cell projection organization [GO:0030030]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of cilium assembly [GO:1902018]; peptidyl-threonine phosphorylation [GO:0018107]; positive regulation of MAPK cascade [GO:0043410]; protein phosphorylation [GO:0006468]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of cell cycle G2/M phase transition [GO:1902749]; regulation of mitotic cell cycle [GO:0007346]; traversing start control point of mitotic cell cycle [GO:0007089]	cell projection organization [GO:0030030]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of cilium assembly [GO:1902018]; peptidyl-threonine phosphorylation [GO:0018107]; positive regulation of MAPK cascade [GO:0043410]; protein phosphorylation [GO:0006468]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of cell cycle G2/M phase transition [GO:1902749]; regulation of mitotic cell cycle [GO:0007346]; traversing start control point of mitotic cell cycle [GO:0007089]	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine/threonine kinase activity [GO:0004674]; protein serine kinase activity [GO:0106310]	ciliary basal body [GO:0036064]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; nucleus [GO:0005634]	GO:0000307; GO:0004674; GO:0004693; GO:0004712; GO:0005524; GO:0005634; GO:0005737; GO:0006468; GO:0007089; GO:0007346; GO:0008285; GO:0018107; GO:0030030; GO:0032956; GO:0036064; GO:0043410; GO:0106310; GO:1902018; GO:1902749	Cyclin-dependent kinase 10 (EC 2.7.11.22) (Cell division protein kinase 10) (Serine/threonine-protein kinase PISSLRE)	Protein kinase superfamily, CMGC Ser/Thr protein kinase family, CDC2/CDKX subfamily	KOG0663;	None	None	TWPGFRS;	925637at2759;	PF00069;	SM00220;	SSF56112;
Q07785	Apicomplexa	Eukaryota	Aconoidasida	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine kinase activity [GO:0106310]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; RNA polymerase II CTD heptapeptide repeat kinase activity [GO:0008353]	None	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine kinase activity [GO:0106310]; RNA polymerase II CTD heptapeptide repeat kinase activity [GO:0008353]	cytoplasm [GO:0005737]	GO:0004693; GO:0004712; GO:0005524; GO:0005737; GO:0008353; GO:0106310	Cyclin-dependent kinase 2 homolog (EC 2.7.11.22) (EC 2.7.11.23) (Cell division control protein 2 homolog) (Protein kinase 5) (PfPK5) (cdc2-related kinase 2)	Protein kinase superfamily, CMGC Ser/Thr protein kinase family, CDC2/CDKX subfamily	None	None	None	None	None	PF00069;	SM00220;	SSF56112;
Q07002	Chordata	Eukaryota	Mammalia	cytoplasm [GO:0005737]; nucleus [GO:0005634]; ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine kinase activity [GO:0106310]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein phosphorylation [GO:0006468]; regulation of transcription involved in G1/S transition of mitotic cell cycle [GO:0000083]	protein phosphorylation [GO:0006468]; regulation of transcription involved in G1/S transition of mitotic cell cycle [GO:0000083]	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine kinase activity [GO:0106310]	cytoplasm [GO:0005737]; nucleus [GO:0005634]	GO:0000083; GO:0004693; GO:0004712; GO:0005524; GO:0005634; GO:0005737; GO:0006468; GO:0106310	Cyclin-dependent kinase 18 (EC 2.7.11.22) (Cell division protein kinase 18) (PCTAIRE-motif protein kinase 3) (Serine/threonine-protein kinase PCTAIRE-3)	Protein kinase superfamily, CMGC Ser/Thr protein kinase family, CDC2/CDKX subfamily	KOG0594;	None	CLU_000288_154_3_1;	YRRRQNQ;	1010560at2759;	PF00069;	SM00220;	SSF56112;
Q06309	Euglenozoa	Eukaryota	Kinetoplastea (kinetoplasts)	ATP binding [GO:0005524]; RNA polymerase II CTD heptapeptide repeat kinase activity [GO:0008353]	None	ATP binding [GO:0005524]; RNA polymerase II CTD heptapeptide repeat kinase activity [GO:0008353]	None	GO:0005524; GO:0008353	Cell division protein kinase 2 homolog CRK1 (EC 2.7.11.23)	Protein kinase superfamily, CMGC Ser/Thr protein kinase family, CDC2/CDKX subfamily	None	None	None	IWRIRTI;	None	PF00069;	SM00220;	SSF56112;
Q05006	Streptophyta	Eukaryota	Magnoliopsida	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine kinase activity [GO:0106310]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; cell cycle [GO:0007049]; cell division [GO:0051301]	cell cycle [GO:0007049]; cell division [GO:0051301]	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine kinase activity [GO:0106310]	None	GO:0004693; GO:0004712; GO:0005524; GO:0007049; GO:0051301; GO:0106310	Cell division control protein 2 homolog 2 (EC 2.7.11.22)	Protein kinase superfamily, CMGC Ser/Thr protein kinase family, CDC2/CDKX subfamily	None	None	None	None	None	PF00069;	SM00220;	SSF56112;
Q04899	Chordata	Eukaryota	Mammalia	cytoplasm [GO:0005737]; nucleus [GO:0005634]; ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine kinase activity [GO:0106310]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein phosphorylation [GO:0006468]; regulation of transcription involved in G1/S transition of mitotic cell cycle [GO:0000083]	protein phosphorylation [GO:0006468]; regulation of transcription involved in G1/S transition of mitotic cell cycle [GO:0000083]	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine kinase activity [GO:0106310]	cytoplasm [GO:0005737]; nucleus [GO:0005634]	GO:0000083; GO:0004693; GO:0004712; GO:0005524; GO:0005634; GO:0005737; GO:0006468; GO:0106310	Cyclin-dependent kinase 18 (EC 2.7.11.22) (Cell division protein kinase 18) (PCTAIRE-motif protein kinase 3) (Serine/threonine-protein kinase PCTAIRE-3)	Protein kinase superfamily, CMGC Ser/Thr protein kinase family, CDC2/CDKX subfamily	KOG0594;	None	CLU_000288_154_3_1;	YRRRQNQ;	1010560at2759;	PF00069;	SM00220;	SSF56112;
Q04859	Chordata	Eukaryota	Mammalia	axoneme [GO:0005930]; centrosome [GO:0005813]; cilium [GO:0005929]; cytoplasm [GO:0005737]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; motile cilium [GO:0031514]; nucleus [GO:0005634]; photoreceptor connecting cilium [GO:0032391]; photoreceptor inner segment [GO:0001917]; photoreceptor outer segment [GO:0001750]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; transcription coactivator activity [GO:0003713]; cilium assembly [GO:0060271]; intracellular signal transduction [GO:0035556]; intraciliary transport [GO:0042073]; negative regulation of non-motile cilium assembly [GO:1902856]; photoreceptor cell maintenance [GO:0045494]; protein autophosphorylation [GO:0046777]; protein phosphorylation [GO:0006468]	cilium assembly [GO:0060271]; intracellular signal transduction [GO:0035556]; intraciliary transport [GO:0042073]; negative regulation of non-motile cilium assembly [GO:1902856]; photoreceptor cell maintenance [GO:0045494]; protein autophosphorylation [GO:0046777]; protein phosphorylation [GO:0006468]	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine/threonine kinase activity [GO:0004674]; protein serine kinase activity [GO:0106310]; transcription coactivator activity [GO:0003713]	axoneme [GO:0005930]; centrosome [GO:0005813]; cilium [GO:0005929]; cytoplasm [GO:0005737]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; motile cilium [GO:0031514]; nucleus [GO:0005634]; photoreceptor connecting cilium [GO:0032391]; photoreceptor inner segment [GO:0001917]; photoreceptor outer segment [GO:0001750]	GO:0001750; GO:0001917; GO:0003713; GO:0004674; GO:0004712; GO:0005524; GO:0005634; GO:0005737; GO:0005813; GO:0005929; GO:0005930; GO:0006468; GO:0030496; GO:0031514; GO:0032391; GO:0035556; GO:0042073; GO:0045494; GO:0046777; GO:0046872; GO:0060271; GO:0072686; GO:0106310; GO:1902856	Serine/threonine-protein kinase MAK (EC 2.7.11.1) (Male germ cell-associated kinase) (Protein kinase RCK)	Protein kinase superfamily, CMGC Ser/Thr protein kinase family, CDC2/CDKX subfamily	KOG0661;	None	CLU_000288_181_25_1;	INPYTWS;	76933at2759;	PF00069;	SM00220;	SSF56112;
Q04770	Evosea	Eukaryota	None	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine kinase activity [GO:0106310]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; cell cycle [GO:0007049]; cell division [GO:0051301]	cell cycle [GO:0007049]; cell division [GO:0051301]	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine kinase activity [GO:0106310]	None	GO:0004693; GO:0004712; GO:0005524; GO:0007049; GO:0051301; GO:0106310	Cell division protein kinase 2 homolog (EC 2.7.11.22)	Protein kinase superfamily, CMGC Ser/Thr protein kinase family, CDC2/CDKX subfamily	KOG0594;	None	None	None	None	PF00069;	SM00220;	SSF56112;
Q04735	Chordata	Eukaryota	Mammalia	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; microtubule cytoskeleton [GO:0015630]; neuron projection [GO:0043005]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; synaptic vesicle [GO:0008021]; ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; exocytosis [GO:0006887]; growth hormone secretion [GO:0030252]; neuron projection development [GO:0031175]; protein phosphorylation [GO:0006468]; regulation of insulin secretion involved in cellular response to glucose stimulus [GO:0061178]; regulation of transcription involved in G1/S transition of mitotic cell cycle [GO:0000083]; spermatogenesis [GO:0007283]	exocytosis [GO:0006887]; growth hormone secretion [GO:0030252]; neuron projection development [GO:0031175]; protein phosphorylation [GO:0006468]; regulation of insulin secretion involved in cellular response to glucose stimulus [GO:0061178]; regulation of transcription involved in G1/S transition of mitotic cell cycle [GO:0000083]; spermatogenesis [GO:0007283]	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine/threonine kinase activity [GO:0004674]; protein serine kinase activity [GO:0106310]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; microtubule cytoskeleton [GO:0015630]; neuron projection [GO:0043005]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; synaptic vesicle [GO:0008021]	GO:0000083; GO:0004674; GO:0004693; GO:0004712; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0006468; GO:0006887; GO:0007283; GO:0008021; GO:0015630; GO:0030252; GO:0031175; GO:0031234; GO:0043005; GO:0061178; GO:0106310	Cyclin-dependent kinase 16 (EC 2.7.11.22) (CRK5) (Cell division protein kinase 16) (PCTAIRE-motif protein kinase 1) (Serine/threonine-protein kinase PCTAIRE-1)	Protein kinase superfamily, CMGC Ser/Thr protein kinase family, CDC2/CDKX subfamily	KOG0594;	None	CLU_000288_154_3_1;	CSHSEAA;	None	PF00069;	SM00220;	SSF56112;
